id,mesa,numero,cor,paridade,horario_brasilia,iniciado_utc,finalizado_utc,numeros_sorte
6ab51583c1e7dd1092735f2e,Red Door Roulette,15,Preto,Impar,2026-09-24 09:20:18,2026-09-24T12:19:23.431Z,2026-09-24T12:20:18.786Z,1x1 2x1 12x1 17x1 21x1 24x1 31x1 33x1
6ab515bbc1e7dd1092735f31,Red Door Roulette,14,Vermelho,Par,2026-09-24 09:21:14,2026-09-24T12:20:21.886Z,2026-09-24T12:21:14.794Z,1x1 10x3 15x1 17x1 22x1 23x2 24x1 29x1 30x1 31x3 35x1
6ab515f5c1e7dd1092735f34,Red Door Roulette,23,Vermelho,Impar,2026-09-24 09:22:13,2026-09-24T12:21:17.909Z,2026-09-24T12:22:13.302Z,7x1 8x1 14x1 20x1 22x2 25x1 30x1
6ab51630685dfe1d37e9e0ed,Red Door Roulette,21,Vermelho,Impar,2026-09-24 09:23:10,2026-09-24T12:22:16.354Z,2026-09-24T12:23:10.276Z,34x1 35x1 36x1 0x3 30x2
6ab51668c1e7dd1092735f39,Red Door Roulette,22,Preto,Par,2026-09-24 09:24:07,2026-09-24T12:23:13.395Z,2026-09-24T12:24:07.785Z,4x1 6x1 15x1 17x1 21x1 28x1 34x1 35x1
6ab516a4c1e7dd1092735f3d,Red Door Roulette,5,Vermelho,Impar,2026-09-24 09:25:08,2026-09-24T12:24:10.888Z,2026-09-24T12:25:08.287Z,4x1 6x1 13x1 16x1 20x2 24x1 26x1 30x1 34x1
6ab516dcc1e7dd1092735f41,Red Door Roulette,34,Vermelho,Par,2026-09-24 09:26:04,2026-09-24T12:25:11.401Z,2026-09-24T12:26:04.299Z,13x1 15x1 19x7 22x1 30x1
6ab51718c1e7dd1092735f44,Red Door Roulette,23,Vermelho,Impar,2026-09-24 09:27:03,2026-09-24T12:26:07.412Z,2026-09-24T12:27:03.796Z,8x1 9x1 20x1 30x1 34x1
6ab51750c1e7dd1092735f49,Red Door Roulette,20,Preto,Par,2026-09-24 09:28:00,2026-09-24T12:27:06.900Z,2026-09-24T12:28:00.308Z,9x1 10x1 12x3 14x1 17x4 18x1 25x5 32x10 33x5 35x2
6ab517c6685dfe1d37e9e12a,Red Door Roulette,19,Vermelho,Impar,2026-09-24 09:29:56,2026-09-24T12:28:03.414Z,2026-09-24T12:29:56.366Z,12x1 19x1 33x1 26x1 13x1 35x1 5x1 10x1 21x4 30x1 6x1 1x1 0x1 27x5
6ab51805c1e7dd1092735f53,Red Door Roulette,4,Preto,Par,2026-09-24 09:31:00,2026-09-24T12:30:03.594Z,2026-09-24T12:31:00.802Z,5x1 11x1 21x1 25x1 35x1
6ab5183fc1e7dd1092735f58,Red Door Roulette,14,Vermelho,Par,2026-09-24 09:31:59,2026-09-24T12:31:03.895Z,2026-09-24T12:31:59.293Z,8x1 9x1 13x1 17x1 19x1 29x1
6ab5187bc1e7dd1092735f5c,Red Door Roulette,5,Vermelho,Impar,2026-09-24 09:32:58,2026-09-24T12:32:02.399Z,2026-09-24T12:32:58.797Z,3x1 10x1 15x1 21x1 25x1 28x1 31x1 34x1 35x1
6ab518b7c1e7dd1092735f60,Red Door Roulette,7,Vermelho,Impar,2026-09-24 09:33:59,2026-09-24T12:33:01.907Z,2026-09-24T12:33:59.302Z,0x1 1x1 3x1 12x1 29x1 35x1
6ab518f5c1e7dd1092735f65,Red Door Roulette,31,Preto,Impar,2026-09-24 09:35:01,2026-09-24T12:34:02.400Z,2026-09-24T12:35:01.308Z,8x1 13x1 15x1 18x1 27x1 29x1 33x1
6ab51934c1e7dd1092735f69,Red Door Roulette,14,Vermelho,Par,2026-09-24 09:36:03,2026-09-24T12:35:04.447Z,2026-09-24T12:36:03.801Z,0x1 1x1 3x1 5x1 7x1 9x1 21x1 23x1 29x5 31x1
6ab51970c1e7dd1092735f6d,Red Door Roulette,35,Preto,Impar,2026-09-24 09:37:04,2026-09-24T12:36:06.917Z,2026-09-24T12:37:04.302Z,3x1 9x1 12x1 14x1 26x1 28x4 30x1 31x1
6ab519aec1e7dd1092735f71,Red Door Roulette,17,Preto,Impar,2026-09-24 09:38:06,2026-09-24T12:37:07.389Z,2026-09-24T12:38:06.293Z,0x1 8x1 10x1 11x1 13x1 29x2 30x5 35x2
6ab519e8c1e7dd1092735f73,Red Door Roulette,7,Vermelho,Impar,2026-09-24 09:39:03,2026-09-24T12:38:09.396Z,2026-09-24T12:39:03.809Z,0x1 1x1 6x1 11x1 17x1 26x1 28x1 36x1
6ab51a21c1e7dd1092735f76,Red Door Roulette,34,Vermelho,Par,2026-09-24 09:40:01,2026-09-24T12:39:06.935Z,2026-09-24T12:40:01.314Z,0x1 1x1 2x3 6x1 14x1 20x1
6ab51a5ec1e7dd1092735f7a,Red Door Roulette,7,Vermelho,Impar,2026-09-24 09:41:01,2026-09-24T12:40:04.447Z,2026-09-24T12:41:01.810Z,4x1 15x1 20x1 22x1 32x1
6ab51a9bc1e7dd1092735f7e,Red Door Roulette,26,Preto,Par,2026-09-24 09:42:02,2026-09-24T12:41:04.910Z,2026-09-24T12:42:02.813Z,6x1 15x1 20x1 31x10 36x1
6ab51ad3c1e7dd1092735f82,Red Door Roulette,25,Vermelho,Impar,2026-09-24 09:42:58,2026-09-24T12:42:05.938Z,2026-09-24T12:42:58.802Z,0x1 1x1 9x1 16x1 19x1 21x1 23x5 27x1 31x1 32x2
6ab51b0fc1e7dd1092735f85,Red Door Roulette,4,Preto,Par,2026-09-24 09:43:59,2026-09-24T12:43:01.933Z,2026-09-24T12:43:59.334Z,5x1 6x1 8x5 20x1 21x1 24x1 26x1 28x1 30x2 31x1
6ab51b4dc1e7dd1092735f89,Red Door Roulette,33,Preto,Impar,2026-09-24 09:45:00,2026-09-24T12:44:02.466Z,2026-09-24T12:45:00.798Z,1x1 4x1 9x1 14x1 20x3
6ab51b85c1e7dd1092735f8e,Red Door Roulette,2,Preto,Par,2026-09-24 09:45:56,2026-09-24T12:45:03.930Z,2026-09-24T12:45:56.815Z,11x1 14x1 21x1 27x1 28x1 31x3 36x1
6ab51bc0c1e7dd1092735f92,Red Door Roulette,16,Vermelho,Par,2026-09-24 09:46:55,2026-09-24T12:45:59.905Z,2026-09-24T12:46:55.805Z,5x3 6x1 14x1 29x1 36x15
6ab51bfbc1e7dd1092735f94,Red Door Roulette,24,Preto,Par,2026-09-24 09:47:54,2026-09-24T12:46:58.898Z,2026-09-24T12:47:54.808Z,3x1 15x1 25x1 36x1
6ab51c37c1e7dd1092735f97,Red Door Roulette,1,Vermelho,Impar,2026-09-24 09:48:54,2026-09-24T12:47:57.923Z,2026-09-24T12:48:54.814Z,12x1 14x1 20x1 27x1 31x1 34x3 35x1
6ab51cba685dfe1d37e9e1e8,Red Door Roulette,6,Preto,Par,2026-09-24 09:51:02,2026-09-24T12:48:57.887Z,2026-09-24T12:51:02.910Z,12x3 8x1 11x1 26x1 13x1 24x1 5x3 6x7 7x1 0x1 20x1
6ab51d3d685dfe1d37e9e1f7,Red Door Roulette,12,Vermelho,Par,2026-09-24 09:53:14,2026-09-24T12:51:11.129Z,2026-09-24T12:53:14.745Z,12x5 8x1 4x1 5x1 21x1 31x1 0x1 2x1 18x1 7x1 29x1 24x1 35x1 6x1 36x1
6ab51d7dc1e7dd1092735fa8,Red Door Roulette,8,Preto,Par,2026-09-24 09:54:20,2026-09-24T12:53:22.985Z,2026-09-24T12:54:20.820Z,5x1 6x2 14x3 17x1 23x1 25x2 34x1
6ab51dbac1e7dd1092735fab,Red Door Roulette,21,Vermelho,Impar,2026-09-24 09:55:21,2026-09-24T12:54:23.927Z,2026-09-24T12:55:21.833Z,0x1 3x1 6x2 8x1 13x1 14x1 18x1 27x1 29x1 30x4 31x1 33x1
6ab51df7c1e7dd1092735fb0,Red Door Roulette,18,Vermelho,Par,2026-09-24 09:56:22,2026-09-24T12:55:24.957Z,2026-09-24T12:56:22.811Z,0x7 5x1 7x1 8x1 16x1 19x1 26x1 29x1 30x1 32x1 35x1 36x1
6ab51e32c1e7dd1092735fb2,Red Door Roulette,34,Vermelho,Par,2026-09-24 09:57:22,2026-09-24T12:56:25.926Z,2026-09-24T12:57:22.321Z,8x1 14x2 19x1 24x3 26x1 27x5 28x1
6ab51e6ebc2e7a7125e4706b,Red Door Roulette,29,Preto,Impar,2026-09-24 09:58:21,2026-09-24T12:57:25.418Z,2026-09-24T12:58:21.329Z,0x1 5x1 6x1 7x20 11x1 16x1 21x1 27x1 28x1
6ab51ea9bc2e7a7125e47073,Red Door Roulette,35,Preto,Impar,2026-09-24 09:59:20,2026-09-24T12:58:24.432Z,2026-09-24T12:59:20.828Z,8x1 10x1 13x1 15x1 25x1 26x2 31x1 32x1
6ab51ee3bc2e7a7125e47079,Red Door Roulette,18,Vermelho,Par,2026-09-24 10:00:19,2026-09-24T12:59:23.954Z,2026-09-24T13:00:19.338Z,3x1 9x1 19x1 23x1 27x1
6ab51f1ebc2e7a7125e4707e,Red Door Roulette,21,Vermelho,Impar,2026-09-24 10:01:17,2026-09-24T13:00:22.469Z,2026-09-24T13:01:17.827Z,3x1 26x5 34x7
6ab51f58bc2e7a7125e47084,Red Door Roulette,26,Preto,Par,2026-09-24 10:02:16,2026-09-24T13:01:20.941Z,2026-09-24T13:02:16.368Z,1x1 4x1 8x1 15x1 16x1 19x1 30x1
6ab51f92bc2e7a7125e4708b,Red Door Roulette,17,Preto,Impar,2026-09-24 10:03:13,2026-09-24T13:02:19.490Z,2026-09-24T13:03:13.839Z,6x1 10x1 11x1 14x1 34x1
6ab51fcdbc2e7a7125e47091,Red Door Roulette,9,Vermelho,Impar,2026-09-24 10:04:12,2026-09-24T13:03:16.932Z,2026-09-24T13:04:12.834Z,1x1 5x2 12x1 18x1 23x1 25x1 26x5 27x1 32x1 34x1
6ab52041bc2e7a7125e4709b,Red Door Roulette,12,Vermelho,Par,2026-09-24 10:06:08,2026-09-24T13:04:15.945Z,2026-09-24T13:06:08.998Z,0x1 2x1 7x1 8x1 12x1 13x1 16x1 17x1 27x1 32x1
6ab5207cbc2e7a7125e470a1,Red Door Roulette,13,Preto,Impar,2026-09-24 10:07:08,2026-09-24T13:06:10.120Z,2026-09-24T13:07:08.322Z,3x1 7x1 12x1 16x1 17x1 21x1 36x1
6ab520eebc2e7a7125e470ad,Red Door Roulette,19,Vermelho,Impar,2026-09-24 10:09:02,2026-09-24T13:07:11.437Z,2026-09-24T13:09:02.556Z,1x1 3x1 9x3 10x1 19x1 25x1 26x1
6ab52129bc2e7a7125e470b4,Red Door Roulette,7,Vermelho,Impar,2026-09-24 10:10:00,2026-09-24T13:09:03.654Z,2026-09-24T13:10:00.849Z,0x1 4x1 5x1 10x1 14x5 15x1 17x1 18x1 19x1 21x3 23x1 26x1 29x1 31x2 32x1
6ab52164bc2e7a7125e470bb,Red Door Roulette,9,Vermelho,Impar,2026-09-24 10:11:00,2026-09-24T13:10:03.991Z,2026-09-24T13:11:00.379Z,7x7 11x2 16x1 25x1 27x1 28x2 30x2
6ab521a1bc2e7a7125e470c0,Red Door Roulette,29,Preto,Impar,2026-09-24 10:12:01,2026-09-24T13:11:03.487Z,2026-09-24T13:12:01.337Z,5x5 7x1 9x3 10x1 13x1 14x1 15x1 18x2 20x1 24x1 26x1 27x1 33x1 34x1 35x1
6ab521dcbc2e7a7125e470c8,Red Door Roulette,29,Preto,Impar,2026-09-24 10:12:59,2026-09-24T13:12:04.453Z,2026-09-24T13:12:59.846Z,2x1 4x1 14x1 16x1 18x10 25x4 28x1 32x1
6ab5221dbc2e7a7125e470cf,Red Door Roulette,5,Vermelho,Impar,2026-09-24 10:13:58,2026-09-24T13:13:02.991Z,2026-09-24T13:13:58.353Z,9x1 10x1 12x3 16x1 27x1 30x5 32x1 34x1 35x1
6ab52252d4b7aee9f69b1711,Red Door Roulette,4,Preto,Par,2026-09-24 10:14:58,2026-09-24T13:14:01.474Z,2026-09-24T13:14:58.360Z,1x1 3x1 9x1 10x2 13x1 15x1 28x1 29x1 32x1
6ab5228ed4b7aee9f69b1717,Red Door Roulette,24,Preto,Par,2026-09-24 10:15:57,2026-09-24T13:15:01.460Z,2026-09-24T13:15:57.849Z,3x1 4x1 14x1 19x1 26x1 27x3 28x1
6ab52321d4b7aee9f69b1726,Red Door Roulette,2,Preto,Par,2026-09-24 10:18:23,2026-09-24T13:16:00.920Z,2026-09-24T13:18:23.029Z,12x1 4x1 15x1 5x1 32x1 20x1 2x1 3x1 35x1 16x5 6x1 36x1
6ab523a4d4b7aee9f69b1732,Red Door Roulette,35,Preto,Impar,2026-09-24 10:20:35,2026-09-24T13:18:30.238Z,2026-09-24T13:20:35.942Z,2x1 11x1 17x1 18x1 27x1 28x1 35x2
6ab524b0d4b7aee9f69b1744,Red Door Roulette,20,Preto,Par,2026-09-24 10:25:04,2026-09-24T13:22:38.073Z,2026-09-24T13:25:04.620Z,12x1 20x1 30x1 32x1 33x1
6ab52533d4b7aee9f69b1750,Red Door Roulette,19,Vermelho,Impar,2026-09-24 10:27:11,2026-09-24T13:25:05.730Z,2026-09-24T13:27:11.536Z,8x1 13x1 32x1 2x1 18x1 19x4 23x1
6ab52574d4b7aee9f69b1756,Red Door Roulette,30,Vermelho,Par,2026-09-24 10:28:19,2026-09-24T13:27:19.791Z,2026-09-24T13:28:19.391Z,2x1 6x1 9x1 11x1 20x4 33x1
6ab525aed4b7aee9f69b175a,Red Door Roulette,22,Preto,Par,2026-09-24 10:29:17,2026-09-24T13:28:22.517Z,2026-09-24T13:29:17.864Z,16x1 20x1 21x1 28x1 29x5 34x1
6ab525e5d4b7aee9f69b175f,Red Door Roulette,6,Preto,Par,2026-09-24 10:30:12,2026-09-24T13:29:20.980Z,2026-09-24T13:30:12.869Z,3x1 7x3 9x1 18x1 31x3 33x3 34x1 36x1
6ab5261cd4b7aee9f69b1762,Red Door Roulette,21,Vermelho,Impar,2026-09-24 10:31:08,2026-09-24T13:30:16.005Z,2026-09-24T13:31:08.373Z,1x1 11x1 12x1 13x1 20x1 22x2 27x1 33x1 34x1 35x1 36x1
6ab5268f168778662ac41a86,Red Door Roulette,24,Preto,Par,2026-09-24 10:33:00,2026-09-24T13:31:11.446Z,2026-09-24T13:33:00.727Z,9x3 24x1 21x1 32x1 31x1 0x1 27x1
6ab526cbd4b7aee9f69b1769,Red Door Roulette,0,Verde,None,2026-09-24 10:34:03,2026-09-24T13:33:07.956Z,2026-09-24T13:34:03.381Z,2x1 4x1 9x1 19x1 21x1 22x1 31x1 33x1 36x1
6ab52708d4b7aee9f69b176c,Red Door Roulette,31,Preto,Impar,2026-09-24 10:35:03,2026-09-24T13:34:06.475Z,2026-09-24T13:35:03.871Z,14x1 18x1 34x1
6ab52776168778662ac41a9a,Red Door Roulette,15,Preto,Impar,2026-09-24 10:36:51,2026-09-24T13:35:06.957Z,2026-09-24T13:36:51.334Z,19x1 15x1 22x3 26x1 13x1 17x1 31x1
6ab52816d4b7aee9f69b177a,Red Door Roulette,13,Preto,Impar,2026-09-24 10:39:34,2026-09-24T13:36:58.534Z,2026-09-24T13:39:34.875Z,4x1 5x1 10x1 13x1 14x1 22x1 29x1 30x1 31x1 35x1
6ab52852d4b7aee9f69b177d,Red Door Roulette,3,Vermelho,Impar,2026-09-24 10:40:34,2026-09-24T13:39:35.986Z,2026-09-24T13:40:34.376Z,5x1 9x1 12x3 13x1 25x3
6ab5288ad4b7aee9f69b1780,Red Door Roulette,19,Vermelho,Impar,2026-09-24 10:41:29,2026-09-24T13:40:37.471Z,2026-09-24T13:41:29.365Z,3x1 6x1 7x1 10x1 25x1 27x1 28x1
6ab528c3d4b7aee9f69b1782,Red Door Roulette,21,Vermelho,Impar,2026-09-24 10:42:26,2026-09-24T13:41:32.487Z,2026-09-24T13:42:26.869Z,3x1 4x1 14x1 28x2 34x1 36x1
6ab52935d4b7aee9f69b1789,Red Door Roulette,12,Vermelho,Par,2026-09-24 10:44:21,2026-09-24T13:42:30.005Z,2026-09-24T13:44:21.656Z,3x5 5x1 8x1 11x1 12x1 19x1 20x1 21x1 23x1 24x1 26x2 34x1
6ab529cc168778662ac41acb,Red Door Roulette,14,Vermelho,Par,2026-09-24 10:46:49,2026-09-24T13:44:22.764Z,2026-09-24T13:46:49.199Z,8x1 5x1 2x1 24x1 35x1 16x1 25x1 14x1 20x1 27x1
6ab52a0dd4b7aee9f69b1794,Red Door Roulette,34,Vermelho,Par,2026-09-24 10:47:56,2026-09-24T13:46:56.423Z,2026-09-24T13:47:56.879Z,8x1 9x1 17x1 18x1 21x1 28x1 36x1
6ab52a48d4b7aee9f69b1797,Red Door Roulette,7,Vermelho,Impar,2026-09-24 10:48:55,2026-09-24T13:47:59.993Z,2026-09-24T13:48:55.877Z,11x1 14x1 19x1 22x1 23x1 28x1 29x1 30x1 34x1 35x1
6ab52ac7d4b7aee9f69b179d,Red Door Roulette,14,Vermelho,Par,2026-09-24 10:51:03,2026-09-24T13:48:59.003Z,2026-09-24T13:51:03.119Z,4x1 9x1 10x1 14x2 28x1 34x1
6ab52b07d4b7aee9f69b179e,Red Door Roulette,12,Vermelho,Par,2026-09-24 10:52:06,2026-09-24T13:51:04.216Z,2026-09-24T13:52:06.390Z,0x1 1x1 3x1 7x1 9x1 15x1 16x1 26x1 29x1 32x1 34x1
6ab52b43d4b7aee9f69b17a2,Red Door Roulette,10,Preto,Par,2026-09-24 10:53:06,2026-09-24T13:52:09.476Z,2026-09-24T13:53:06.391Z,3x1 4x1 7x1 8x1 11x1 14x1 15x1 18x1 19x1 20x1 24x1 25x1 28x1
6ab52b7ed4b7aee9f69b17a6,Red Door Roulette,22,Preto,Par,2026-09-24 10:54:05,2026-09-24T13:53:09.486Z,2026-09-24T13:54:05.898Z,0x1 18x1 24x1 25x1 26x1 34x2
6ab52bf1168778662ac41afc,Red Door Roulette,24,Preto,Par,2026-09-24 10:55:58,2026-09-24T13:54:08.981Z,2026-09-24T13:55:58.849Z,1x1 17x1 2x1 3x5 24x1 16x4
6ab52c32d4b7aee9f69b17af,Red Door Roulette,7,Vermelho,Impar,2026-09-24 10:57:05,2026-09-24T13:56:06.055Z,2026-09-24T13:57:05.397Z,3x1 9x1 16x1 20x1 24x1 31x1
6ab52cadd4b7aee9f69b17b7,Red Door Roulette,11,Preto,Impar,2026-09-24 10:59:09,2026-09-24T13:57:08.508Z,2026-09-24T13:59:09.754Z,1x1 3x1 4x1 11x1 15x1 16x1 25x1 33x1 34x1 36x1
6ab52d28168778662ac41b15,Red Door Roulette,8,Preto,Par,2026-09-24 11:01:08,2026-09-24T13:59:10.794Z,2026-09-24T14:01:08.474Z,12x1 8x1 14x1 31x1 27x1 28x1 6x2 36x1
6ab52da1168778662ac41b1f,Red Door Roulette,34,Vermelho,Par,2026-09-24 11:03:09,2026-09-24T14:01:15.684Z,2026-09-24T14:03:09.969Z,34x1 26x1 10x1 1x1 7x1 3x1 0x1 20x1
6ab53058168778662ac41b51,Red Door Roulette,5,Vermelho,Impar,2026-09-24 11:14:44,2026-09-24T14:03:17.181Z,2026-09-24T14:14:44.084Z,19x1 11x1 5x1 18x1 30x1 3x1 36x1 1x1
6ab53095d4b7aee9f69b17e2,Red Door Roulette,0,Verde,None,2026-09-24 11:15:48,2026-09-24T14:14:51.297Z,2026-09-24T14:15:48.922Z,1x1 2x1 3x2 5x2 10x1 25x1 26x1 29x1 32x1 33x1
6ab53130168778662ac41b60,Red Door Roulette,2,Preto,Par,2026-09-24 11:18:21,2026-09-24T14:15:52.017Z,2026-09-24T14:18:21.641Z,33x1 22x1 26x1 35x1 20x1 2x1 7x1 28x1
6ab531ab168778662ac41b6d,Red Door Roulette,28,Preto,Par,2026-09-24 11:20:24,2026-09-24T14:18:27.850Z,2026-09-24T14:20:24.354Z,26x1 35x1 28x1 19x1 23x1 25x1 14x3
6ab531e8d4b7aee9f69b17f0,Red Door Roulette,22,Preto,Par,2026-09-24 11:21:26,2026-09-24T14:20:31.568Z,2026-09-24T14:21:26.955Z,1x1 6x1 7x1 10x1 20x1 29x2 30x1 32x1 36x1
6ab53222d4b7aee9f69b17f3,Red Door Roulette,13,Preto,Impar,2026-09-24 11:22:25,2026-09-24T14:21:30.023Z,2026-09-24T14:22:25.930Z,2x1 5x1 17x1 20x1 28x1 29x1 32x1 35x1 36x1
6ab53262d4b7aee9f69b17f8,Red Door Roulette,1,Vermelho,Impar,2026-09-24 11:23:29,2026-09-24T14:22:29.046Z,2026-09-24T14:23:29.431Z,0x2 2x3 4x1 13x1 17x1 19x1 20x1 24x1 25x1 31x1 32x1 35x1
6ab5329fd4b7aee9f69b17fa,Red Door Roulette,18,Vermelho,Par,2026-09-24 11:24:30,2026-09-24T14:23:32.538Z,2026-09-24T14:24:30.415Z,0x2 12x1 19x1 21x1 23x1 24x1 26x1 35x1
6ab533125b8899b97c3b1918,Red Door Roulette,27,Vermelho,Impar,2026-09-24 11:26:23,2026-09-24T14:24:33.509Z,2026-09-24T14:26:23.259Z,8x1 9x1 22x1 10x5 1x1 0x1 27x1
6ab533565b8899b97c3b191f,Red Door Roulette,21,Vermelho,Impar,2026-09-24 11:27:31,2026-09-24T14:26:31.482Z,2026-09-24T14:27:31.442Z,10x1 17x1 36x1 9x1
